storm_name,tract_geoid,distance_km,max_wind_experienced_kt,duration_in_envelope_hours,lead_time_cat1_hours,lead_time_cat2_hours,lead_time_cat3_hours,lead_time_cat4_hours
DENNIS,12091023100,35.057746958596184,66.6205894190491,0.5,91.5,79.5,73.5,67.5
DENNIS,12113010502,17.870081684257794,87.2087400303585,0.25,91.5,79.5,73.5,67.5
DENNIS,12113010706,7.2041768423280566,105.9134084935432,0.5,91.5,79.5,73.5,67.5
DENNIS,12113010702,7.818778473587726,105.53067222705488,0.75,91.5,79.5,73.5,67.5
DENNIS,12113010704,9.692229523331893,106.00617331838218,0.5,91.5,79.5,73.5,67.5
DENNIS,12113010705,3.67491268178531,106.01684226357052,0.5,91.5,79.5,73.5,67.5
DENNIS,12113010802,26.976271254706045,77.46286065720398,0.5,91.5,79.5,73.5,67.5
DENNIS,12113010600,17.3952999330961,89.81848163342539,0.25,91.5,79.5,73.5,67.5
DENNIS,12033000900,7.1160534288602095,105.5496130686759,0.75,91.5,79.5,73.5,67.5
DENNIS,12033001101,3.041550103097673,105.62268008447576,0.75,91.5,79.5,73.5,67.5
DENNIS,12033002300,17.702914019313535,88.05227246599422,0.5,91.5,79.5,73.5,67.5
DENNIS,12033002500,2.4165148404011227,105.4563313540049,1.25,91.5,79.5,73.5,67.5
DENNIS,12033002704,22.93562063421383,69.71385572690883,0.25,91.5,79.5,73.5,67.5
DENNIS,12033003000,15.58492322206279,89.38882322157883,0.25,91.5,79.5,73.5,67.5
DENNIS,12033000800,9.179079395498032,105.45491303918698,0.75,91.5,79.5,73.5,67.5
DENNIS,12033001001,4.604389700711033,105.54301184124314,0.75,91.5,79.5,73.5,67.5
DENNIS,12033001002,5.571537841437,105.3815772033472,1.0,91.5,79.5,73.5,67.5
DENNIS,12033001104,3.058851140371085,105.78039238831492,0.75,91.5,79.5,73.5,67.5
DENNIS,12033001201,7.115464634164296,105.77206527349055,0.75,91.5,79.5,73.5,67.5
DENNIS,12033001202,6.26269559132293,105.84324730680588,0.5,91.5,79.5,73.5,67.5
DENNIS,12033001300,8.113300812559084,105.68638368541951,0.75,91.5,79.5,73.5,67.5
DENNIS,12033001402,9.797239073501236,105.88430986726856,0.5,91.5,79.5,73.5,67.5
DENNIS,12033001103,0.4834355313885122,105.6856990952528,0.75,91.5,79.5,73.5,67.5
DENNIS,12033002400,22.257948802407967,75.98258996251488,0.5,91.5,79.5,73.5,67.5
DENNIS,12087980100,68.7514260055845,67.7083067165644,2.25,60.0,48.0,42.0,36.0
DENNIS,12033002703,19.444875415921235,81.08106962724534,0.5,91.5,79.5,73.5,67.5
DENNIS,12033002801,18.730735728678614,79.94468907653334,0.25,91.5,79.5,73.5,67.5
DENNIS,12033002802,19.5885195701728,78.73803153110858,0.25,91.5,79.5,73.5,67.5
DENNIS,12033002900,16.654661491691783,87.04062009409355,0.5,91.5,79.5,73.5,67.5
DENNIS,12033003100,13.276880385302706,96.5540247610949,0.25,91.5,79.5,73.5,67.5
DENNIS,12033003201,12.48377691126119,98.80193907675728,0.25,91.5,79.5,73.5,67.5
DENNIS,12033000100,11.353541626268996,102.9022728448219,0.75,91.5,79.5,73.5,67.5
DENNIS,12113010900,9.177603510277004,105.08112087748827,1.0,91.5,79.5,73.5,67.5
DENNIS,12033003309,15.166418634545575,90.12561412277054,0.25,91.5,79.5,73.5,67.5
DENNIS,12113010708,5.921752165855231,106.09828952030196,0.25,91.5,79.5,73.5,67.5
DENNIS,12113010815,10.988241127357078,104.48383320289194,1.0,91.5,79.5,73.5,67.5
DENNIS,12113010707,0.3573426537741899,106.14804715806356,0.25,91.5,79.5,73.5,67.5
DENNIS,12113010812,2.1577699976969464,105.17835384790828,1.0,91.5,79.5,73.5,67.5
DENNIS,12113990000,22.839300782349675,86.45448864658695,1.25,91.5,79.5,73.5,67.5
DENNIS,12113010809,21.779677336917004,82.25478950989746,0.5,91.5,79.5,73.5,67.5
DENNIS,12113010504,13.764048054272449,97.66419293938706,0.25,91.5,79.5,73.5,67.5
DENNIS,12113010503,13.284554893962694,99.08008964892493,0.25,91.5,79.5,73.5,67.5
DENNIS,12113010811,17.038580108366133,94.59270986870273,1.0,91.5,79.5,73.5,67.5
DENNIS,12113010813,0.1380836568647845,105.13795925970496,1.0,91.5,79.5,73.5,67.5
DENNIS,12113010819,27.65253773974113,78.12315335792658,1.0,91.5,79.5,73.5,67.5
DENNIS,12113010814,3.834237565520162,105.1872530458065,1.0,91.5,79.5,73.5,67.5
DENNIS,12033003204,14.485208336081214,92.14365444824008,0.25,91.5,79.5,73.5,67.5
DENNIS,12033001500,9.19173393103904,105.64674440247686,0.75,91.5,79.5,73.5,67.5
DENNIS,12033001900,13.2086992102414,97.61575425304056,0.5,91.5,79.5,73.5,67.5
DENNIS,12033002803,17.229388612787076,86.17502141853143,0.5,91.5,79.5,73.5,67.5
DENNIS,12033002804,19.05827228146913,81.38984193391086,0.5,91.5,79.5,73.5,67.5
DENNIS,12033003203,13.143489502323632,96.24370520033924,0.25,91.5,79.5,73.5,67.5
DENNIS,12033003608,5.008618727602938,106.0923033976578,0.5,91.5,79.5,73.5,67.5
DENNIS,12033990000,16.373270452758913,93.250382378927,0.75,91.5,79.5,73.5,67.5
DENNIS,12033003609,8.521671407710045,106.06451754305934,0.5,91.5,79.5,73.5,67.5
DENNIS,12033003610,8.133170134146956,106.14617402822712,0.25,91.5,79.5,73.5,67.5
DENNIS,12033001800,11.702946193887309,101.7939168876336,0.75,91.5,79.5,73.5,67.5
DENNIS,12033001700,11.27935133298593,102.87860582498524,0.75,91.5,79.5,73.5,67.5
DENNIS,12033000300,13.21613096161714,98.09831363047007,0.5,91.5,79.5,73.5,67.5
DENNIS,12033000500,10.644328212576731,104.7460399599196,0.75,91.5,79.5,73.5,67.5
DENNIS,12033000400,11.92974689299066,101.28808590560666,0.75,91.5,79.5,73.5,67.5
DENNIS,12033000600,9.671848616603752,105.56107165693878,0.75,91.5,79.5,73.5,67.5
DENNIS,12033003306,18.5992373772404,79.19425775896515,0.25,91.5,79.5,73.5,67.5
DENNIS,12033003506,1.372624593146037,105.8150124148596,0.5,91.5,79.5,73.5,67.5
DENNIS,12033003507,5.674074087558355,105.95165785659198,0.5,91.5,79.5,73.5,67.5
DENNIS,12033003508,8.101131177905604,105.97528924165648,0.5,91.5,79.5,73.5,67.5
DENNIS,12033003607,3.180915472512081,105.99835534341771,0.5,91.5,79.5,73.5,67.5
DENNIS,12033003307,17.397785981678595,83.32052697210398,0.25,91.5,79.5,73.5,67.5
DENNIS,12033003308,17.734118456765685,80.67983181331718,0.25,91.5,79.5,73.5,67.5
DENNIS,12033003400,11.920940565430556,100.40422410733058,0.25,91.5,79.5,73.5,67.5
DENNIS,12033003503,1.288306762791681,105.887297148704,0.5,91.5,79.5,73.5,67.5
DENNIS,12033002000,13.825304215152071,95.53618076834618,0.5,91.5,79.5,73.5,67.5
DENNIS,12033002100,15.411027442117742,91.6017821580901,0.5,91.5,79.5,73.5,67.5
DENNIS,12033002200,16.016882568760213,90.66966411516162,0.5,91.5,79.5,73.5,67.5
DENNIS,12033003505,4.327740598568286,105.85832900244432,0.5,91.5,79.5,73.5,67.5
DENNIS,12033001401,9.56808058917304,105.77086365124364,0.75,91.5,79.5,73.5,67.5
DENNIS,12033001600,10.57391903370149,104.98268499430608,0.75,91.5,79.5,73.5,67.5
DENNIS,12113010817,21.920612629287323,87.23424629953266,1.0,91.5,79.5,73.5,67.5
GUSTAV,22109000900,30.37662817634604,88.55040932085478,3.5,153.0,57.0,51.0,45.0
GUSTAV,22003950400,33.02592583400365,55.00689143291717,0.25,162.0,66.0,60.0,54.0
GUSTAV,22003950200,11.592592498089452,53.35793675896921,0.25,162.0,66.0,60.0,54.0
GUSTAV,22003950300,17.242467779891218,53.484704185329335,0.25,162.0,66.0,60.0,54.0
GUSTAV,22101041300,9.214125881585394,85.4304890598483,4.5,156.0,60.0,54.0,48.0
GUSTAV,22101041400,4.484008269033501,85.33537744236561,4.5,156.0,60.0,54.0,48.0
GUSTAV,22101041500,8.529720517642993,85.28848610370889,4.25,156.0,60.0,54.0,48.0
GUSTAV,22101041600,9.873687875106503,85.31506941016694,4.25,156.0,60.0,54.0,48.0
GUSTAV,22109001000,36.9516652517639,90.90637779563036,3.5,153.0,57.0,51.0,45.0
GUSTAV,22109000102,36.234156531970655,87.87599558015539,2.5,153.0,57.0,51.0,45.0
GUSTAV,22109001201,32.15776723908048,90.8284938809462,4.0,153.0,57.0,51.0,45.0
GUSTAV,22109001400,10.512778733545934,88.22067493669904,5.0,153.0,57.0,51.0,45.0
GUSTAV,22109000101,35.11267572803771,87.54305563988652,2.5,156.0,60.0,54.0,48.0
GUSTAV,22109001300,1.4796015134481368,90.66264230056154,5.25,153.0,57.0,51.0,45.0
GUSTAV,22109001500,3.747323339171954,87.51610194985801,3.5,156.0,60.0,54.0,48.0
GUSTAV,22109001700,28.896373434088545,87.9201172955513,3.0,153.0,57.0,51.0,45.0
GUSTAV,22109001600,16.401549550160173,87.30919410020556,3.25,156.0,60.0,54.0,48.0
GUSTAV,22109001100,26.19621644373938,90.38033909105704,5.0,153.0,57.0,51.0,45.0
GUSTAV,22109001202,4.924470282813458,90.60236037675502,5.5,153.0,57.0,51.0,45.0
GUSTAV,22109000201,32.275713646938414,88.04496931232549,3.0,153.0,57.0,51.0,45.0
GUSTAV,22109000202,35.6438023972245,88.20076630186077,2.75,153.0,57.0,51.0,45.0
GUSTAV,22109000300,31.13068880020031,88.3263303250788,3.25,153.0,57.0,51.0,45.0
GUSTAV,22109000700,33.78779895349251,88.7476217764012,3.5,153.0,57.0,51.0,45.0
GUSTAV,22109000500,35.17071375100593,88.40489357041288,3.25,153.0,57.0,51.0,45.0
GUSTAV,22109000600,35.83067362327062,88.61101999713381,3.25,153.0,57.0,51.0,45.0
GUSTAV,22109000800,32.31700713741038,88.68040518520115,3.5,153.0,57.0,51.0,45.0
GUSTAV,22009030600,27.401165169454146,58.75361796325779,0.75,162.0,66.0,60.0,54.0
GUSTAV,22075050100,109.86691082462808,72.57556894764477,1.0,150.0,54.0,48.0,42.0
GUSTAV,22097961000,25.80031544689193,59.10605554298502,2.25,162.0,66.0,60.0,54.0
GUSTAV,22057020703,43.16170992695919,87.3944904732218,2.0,156.0,60.0,54.0,48.0
GUSTAV,22057021000,60.40257630953453,68.83506019484477,0.25,153.0,57.0,51.0,45.0
GUSTAV,22109990000,23.9114816641888,90.56973419775946,5.25,153.0,57.0,51.0,45.0
GUSTAV,22099020302,4.219894692149939,72.53430268725778,3.5,162.0,66.0,60.0,54.0
GUSTAV,22099020501,7.5719123697381105,71.70517193293084,4.5,162.0,66.0,60.0,54.0
GUSTAV,22099020301,0.3521336969479871,70.72278537242015,4.0,162.0,66.0,60.0,54.0
GUSTAV,22109000401,32.41688980308157,88.36460861713665,3.25,153.0,57.0,51.0,45.0
GUSTAV,22099020502,0.8363701711835573,71.48003372812946,3.75,162.0,66.0,60.0,54.0
GUSTAV,22109000402,33.09146830041531,88.29311897623708,3.0,153.0,57.0,51.0,45.0
GUSTAV,22057020702,31.962509488730767,87.11904774179638,2.5,156.0,60.0,54.0,48.0
GUSTAV,22057021400,51.4482207868714,87.24563002561034,3.5,153.0,57.0,51.0,45.0
GUSTAV,22057021200,33.63334546014849,91.9700973757317,5.25,153.0,57.0,51.0,45.0
GUSTAV,22057021602,44.20787257621267,90.44430476591998,3.5,153.0,57.0,51.0,45.0
GUSTAV,22047953000,41.607632709166985,85.28612620769034,2.0,156.0,60.0,54.0,48.0
GUSTAV,22057020800,53.73315739418658,75.50859971371662,1.0,156.0,60.0,54.0,48.0
GUSTAV,22047952900,35.96322111134787,81.04974287220561,2.75,156.0,60.0,54.0,48.0
GUSTAV,22047952600,38.38781464421279,73.88246116366905,1.75,156.0,60.0,54.0,48.0
GUSTAV,22047952700,37.19718429475604,77.28349653153418,2.0,156.0,60.0,54.0,48.0
GUSTAV,22057021800,50.70882285459941,85.02409811005136,1.75,153.0,57.0,51.0,45.0
GUSTAV,22057021700,48.059817698319726,90.905216975559,2.5,153.0,57.0,51.0,45.0
GUSTAV,22057020202,41.7522238376764,87.60668913747344,2.25,156.0,60.0,54.0,48.0
GUSTAV,22057020900,48.77625147268574,88.21350057224778,1.75,153.0,57.0,51.0,45.0
GUSTAV,22057021100,56.89698016980062,86.6238744377925,3.75,153.0,57.0,51.0,45.0
GUSTAV,22057021300,47.76312142756044,91.46131889048218,4.5,153.0,57.0,51.0,45.0
GUSTAV,22057021601,44.3762902342355,88.80752811809197,2.5,153.0,57.0,51.0,45.0
GUSTAV,22099020400,1.3703009480609458,73.49549274790658,4.0,156.0,60.0,54.0,48.0
GUSTAV,22057020100,40.72345820752158,87.37947113210289,2.0,156.0,60.0,54.0,48.0
GUSTAV,22057020400,40.96243442789833,87.45648912126411,2.25,156.0,60.0,54.0,48.0
GUSTAV,22099020800,4.049284663299472,74.96545810317417,4.5,156.0,60.0,54.0,48.0
GUSTAV,22099020100,15.467444689620416,75.8945259075908,3.5,156.0,60.0,54.0,48.0
GUSTAV,22099020200,6.197728283472048,70.31497467663263,3.5,162.0,66.0,60.0,54.0
GUSTAV,22099021000,13.293302945313366,85.3684937783166,3.5,156.0,60.0,54.0,48.0
GUSTAV,22099020600,13.546442435268952,73.76133962349877,4.5,156.0,60.0,54.0,48.0
GUSTAV,22045031600,46.80786866258092,81.13593251879006,2.75,156.0,60.0,54.0,48.0
GUSTAV,22045030301,18.904255370224053,74.89961645548321,4.25,156.0,60.0,54.0,48.0
GUSTAV,22045030302,31.159463490567685,75.21418660914858,3.75,156.0,60.0,54.0,48.0
GUSTAV,22113950500,52.17196135993645,34.0,0.5,156.0,60.0,54.0,48.0
GUSTAV,22099020900,13.506206504687256,74.98392039584338,4.5,156.0,60.0,54.0,48.0
GUSTAV,22075990000,110.55406755155715,71.18759798148018,1.5,150.0,54.0,48.0,42.0
GUSTAV,22045030500,15.220588596328634,75.95160645619946,4.5,156.0,60.0,54.0,48.0
GUSTAV,22101040600,1.3893425694527743,85.97865391819296,4.25,156.0,60.0,54.0,48.0
GUSTAV,22101040700,1.8911708123620892,85.74937884642208,4.25,156.0,60.0,54.0,48.0
GUSTAV,22113950700,45.49265196034484,72.36804557036218,2.25,156.0,60.0,54.0,48.0
GUSTAV,22055000200,14.40850379110254,70.77473897319193,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055000500,17.1837193559688,70.41220856393129,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055000602,17.160470868163877,70.10843802199192,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055000700,16.70281935736921,69.81733581002082,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055001001,13.48999070938774,69.50378009782315,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055001002,10.523487692318067,69.78460203350748,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055001003,8.036924905061756,70.18328149101417,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055001100,13.15492887389571,70.23898098238905,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055001200,10.312473853833987,70.57550076750451,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055001300,11.422184779878377,71.130916930795,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055001401,26.50097758486503,70.66015632854446,3.75,162.0,66.0,60.0,54.0
GUSTAV,22055001403,24.16639820306342,71.11590940774784,3.75,162.0,66.0,60.0,54.0
GUSTAV,22039950300,25.178517073768088,58.44143714543504,1.75,162.0,66.0,60.0,54.0
GUSTAV,22039950600,1.9910652695726156,59.621085594315765,2.0,162.0,66.0,60.0,54.0
GUSTAV,22039950200,6.36024503361422,55.74711995606821,1.0,162.0,66.0,60.0,54.0
GUSTAV,22039950100,9.62669099749331,57.743454775488864,1.0,162.0,66.0,60.0,54.0
GUSTAV,22039950800,8.623438193255147,58.87674849833003,2.5,162.0,66.0,60.0,54.0
GUSTAV,22039950400,8.696337422445287,59.37130565694363,2.0,162.0,66.0,60.0,54.0
GUSTAV,22039950500,0.6941521964135824,59.974332616699215,1.75,162.0,66.0,60.0,54.0
GUSTAV,22039950700,7.769080753649134,59.29950543465185,2.0,162.0,66.0,60.0,54.0
GUSTAV,22055001404,22.3166879419185,71.85911955831168,3.75,162.0,66.0,60.0,54.0
GUSTAV,22055001405,19.48489274615809,71.57637428741036,4.0,162.0,66.0,60.0,54.0
GUSTAV,22101040400,5.700008532783548,86.0930931055109,3.5,156.0,60.0,54.0,48.0
GUSTAV,22101040500,2.8661239507889857,86.03797691446943,3.5,156.0,60.0,54.0,48.0
GUSTAV,22045990000,58.08863717518249,70.15217809044015,1.0,156.0,60.0,54.0,48.0
GUSTAV,22101040900,25.88088215401567,85.61172251870063,4.0,156.0,60.0,54.0,48.0
GUSTAV,22101990000,43.257357845125895,86.17876486320876,3.25,156.0,60.0,54.0,48.0
GUSTAV,22113950600,39.84666437263283,72.04184909969331,3.0,156.0,60.0,54.0,48.0
GUSTAV,22113950100,42.3776559308717,69.623845230911,2.5,162.0,66.0,60.0,54.0
GUSTAV,22057020704,46.073845827782776,87.12619067402989,1.75,156.0,60.0,54.0,48.0
GUSTAV,22057021902,44.15946311425768,88.18973875286764,2.0,153.0,57.0,51.0,45.0
GUSTAV,22057021901,39.37330107863711,88.10214550393933,2.5,153.0,57.0,51.0,45.0
GUSTAV,22057990000,25.261625308325016,93.75673978562244,5.75,150.0,54.0,48.0,42.0
GUSTAV,22113950800,43.56214707461218,72.60056017357792,2.5,156.0,60.0,54.0,48.0
GUSTAV,22007050100,43.8621258460174,85.52406160149033,1.5,156.0,60.0,54.0,48.0
GUSTAV,22007050600,21.24522243472012,86.73870488538064,3.0,156.0,60.0,54.0,48.0
GUSTAV,22007050500,32.61248223489225,86.46624852923225,2.5,156.0,60.0,54.0,48.0
GUSTAV,22007050400,34.365340795695545,86.00812702948194,2.5,156.0,60.0,54.0,48.0
GUSTAV,22007050300,41.14671423662433,85.89608966391756,2.0,156.0,60.0,54.0,48.0
GUSTAV,22007050200,26.67992727573002,85.44295664424587,3.0,156.0,60.0,54.0,48.0
GUSTAV,22057022000,42.04778763958902,87.46951829358922,2.0,156.0,60.0,54.0,48.0
GUSTAV,22055001801,21.937226066066422,70.27507817470394,4.0,162.0,66.0,60.0,54.0
GUSTAV,22075050800,91.90828935666951,78.43267215246901,2.25,150.0,54.0,48.0,42.0
GUSTAV,22075050400,87.91035624193913,74.91942985581642,1.0,150.0,54.0,48.0,42.0
GUSTAV,22075050600,92.68137252292816,77.63194577582564,1.75,150.0,54.0,48.0,42.0
GUSTAV,22075050500,100.75293465899163,71.76374050505413,1.0,150.0,54.0,48.0,42.0
GUSTAV,22075050700,101.06472280839488,75.43342772772931,1.5,150.0,54.0,48.0,42.0
GUSTAV,22045030700,15.400199865432224,76.4107202261331,4.25,156.0,60.0,54.0,48.0
GUSTAV,22045031200,19.160564254156625,76.35049315836972,4.25,156.0,60.0,54.0,48.0
GUSTAV,22045030600,13.066237403765175,76.72479098804894,4.25,156.0,60.0,54.0,48.0
GUSTAV,22101040300,6.125572613665534,86.25862943073845,3.25,156.0,60.0,54.0,48.0
GUSTAV,22101040800,9.702667691287749,85.96187189619269,4.25,156.0,60.0,54.0,48.0
GUSTAV,22101041100,28.19451728548801,81.32485841601904,4.0,156.0,60.0,54.0,48.0
GUSTAV,22101040100,4.257172372580524,86.47259999391679,3.5,156.0,60.0,54.0,48.0
GUSTAV,22101041000,2.560756622285865,85.50378384800128,4.25,156.0,60.0,54.0,48.0
GUSTAV,22045030800,17.529861012844897,76.0398643659727,4.25,156.0,60.0,54.0,48.0
GUSTAV,22045031000,17.44349683828957,76.39210251626955,4.25,156.0,60.0,54.0,48.0
GUSTAV,22045031100,16.754326346348726,76.65017062207924,4.25,156.0,60.0,54.0,48.0
GUSTAV,22045031300,22.27170880605077,77.85212684877493,4.0,156.0,60.0,54.0,48.0
GUSTAV,22045030400,27.812912467893764,76.55036060730203,4.0,156.0,60.0,54.0,48.0
GUSTAV,22045030200,4.60065497154762,77.16128527672745,4.5,156.0,60.0,54.0,48.0
GUSTAV,22045030100,9.093062171443403,81.08047425840006,3.75,156.0,60.0,54.0,48.0
GUSTAV,22045030900,18.51201144399133,76.13973966946304,4.25,156.0,60.0,54.0,48.0
GUSTAV,22097960300,23.974394989195652,66.05826888230385,2.75,162.0,66.0,60.0,54.0
GUSTAV,22097960100,37.883220803043145,64.54349145904477,0.75,162.0,66.0,60.0,54.0
GUSTAV,22097961200,4.606743672641814,65.63791899180501,3.75,162.0,66.0,60.0,54.0
GUSTAV,22097960700,6.499836461168028,64.13190298053854,3.25,162.0,66.0,60.0,54.0
GUSTAV,22097961700,3.747753445565031,66.63706803774639,3.25,162.0,66.0,60.0,54.0
GUSTAV,22097961900,2.6087144781173284,67.343478048986,4.0,162.0,66.0,60.0,54.0
GUSTAV,22097960500,11.742045169628565,68.32095930563055,3.25,162.0,66.0,60.0,54.0
GUSTAV,22097960900,24.393855898202386,58.76093259867209,2.5,162.0,66.0,60.0,54.0
GUSTAV,22097961500,2.386159478161072,65.69646689968843,3.25,162.0,66.0,60.0,54.0
GUSTAV,22097960200,17.876200028243908,62.65028023718347,2.25,162.0,66.0,60.0,54.0
GUSTAV,22097960400,26.86874273688379,68.99343118142941,2.5,162.0,66.0,60.0,54.0
GUSTAV,22097960800,19.286415762984877,58.45252478858029,2.75,162.0,66.0,60.0,54.0
GUSTAV,22097961800,8.884707811258359,67.41436867953409,4.0,162.0,66.0,60.0,54.0
GUSTAV,22101040200,7.825578255596088,86.13809109109363,3.5,156.0,60.0,54.0,48.0
GUSTAV,22055000100,15.285740818659097,70.48441542865986,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055001411,14.627798808289288,71.95181646020725,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055002104,4.782595360380647,69.28190675230852,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055001402,27.57468255358653,71.63977668768666,3.75,162.0,66.0,60.0,54.0
GUSTAV,22055000800,14.915510950990328,70.24015100042806,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055001802,19.712147555513717,70.28586030848122,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055001600,20.141133170150653,70.62276505101761,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055001406,20.44374354117164,71.1960841237325,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055001901,32.5269042172138,68.64266584837819,3.25,162.0,66.0,60.0,54.0
GUSTAV,22055002001,21.506331203152357,68.30619068193815,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055000900,14.28001354243276,70.0302428358885,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055001410,23.77863893747047,72.86857788715547,3.75,156.0,60.0,54.0,48.0
GUSTAV,22055001409,16.850453209961504,72.5773100312193,4.0,156.0,60.0,54.0,48.0
GUSTAV,22055002102,9.5004066166967,68.23686212813347,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055002002,17.20377595054877,69.00986019086287,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055001902,22.401616734423488,69.27363684659412,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055002101,14.089028746219292,68.34749980617701,4.0,162.0,66.0,60.0,54.0
GUSTAV,22101041200,9.23633920442195,85.54862563557118,4.25,156.0,60.0,54.0,48.0
GUSTAV,22097961100,26.527905603264927,58.95393653995897,2.25,162.0,66.0,60.0,54.0
GUSTAV,22113950901,44.51877506064562,73.1845168076397,2.5,156.0,60.0,54.0,48.0
GUSTAV,22001961000,45.67549505538651,65.88123489187099,1.5,162.0,66.0,60.0,54.0
GUSTAV,22001960800,40.16372305753445,65.72663713288084,2.25,162.0,66.0,60.0,54.0
GUSTAV,22001960700,34.8760778539829,66.50648674464425,2.75,162.0,66.0,60.0,54.0
GUSTAV,22001960200,29.854077373056157,62.60889451632459,2.75,162.0,66.0,60.0,54.0
GUSTAV,22001960400,43.852371027428106,63.79652174634448,1.5,162.0,66.0,60.0,54.0
GUSTAV,22001960600,30.541195273892104,67.30810090629264,3.25,162.0,66.0,60.0,54.0
GUSTAV,22001960100,16.26971049577526,65.16805270450615,3.5,162.0,66.0,60.0,54.0
GUSTAV,22001961200,48.85982794626256,66.91735693332292,0.5,162.0,66.0,60.0,54.0
GUSTAV,22001960900,46.6821045262635,65.31151803143155,1.0,162.0,66.0,60.0,54.0
GUSTAV,22001960500,24.824254812999964,66.20414086700706,3.5,162.0,66.0,60.0,54.0
GUSTAV,22113951002,45.99405427778008,74.92749001969821,2.5,156.0,60.0,54.0,48.0
GUSTAV,22113950902,33.625372364318864,73.05883811683981,3.5,156.0,60.0,54.0,48.0
GUSTAV,22113951001,36.59400053104089,74.0348807830054,3.5,156.0,60.0,54.0,48.0
GUSTAV,22051990100,55.6874138972506,91.90318510064864,5.0,150.0,54.0,48.0,42.0
GUSTAV,22057020500,38.47905094747959,87.37276568790989,2.25,156.0,60.0,54.0,48.0
GUSTAV,22057020600,39.878041620187744,87.30484159473235,2.0,156.0,60.0,54.0,48.0
GUSTAV,22057021500,54.77305013356906,81.6043297339063,2.75,153.0,57.0,51.0,45.0
GUSTAV,22055001903,25.198243007567093,69.52433522912735,3.75,162.0,66.0,60.0,54.0
GUSTAV,22097961300,4.181483864424779,65.04417502100304,3.0,162.0,66.0,60.0,54.0
GUSTAV,22097961600,2.2725260035933936,65.26063105255913,3.25,162.0,66.0,60.0,54.0
GUSTAV,22097960600,7.49266887357151,64.46180556271392,3.0,162.0,66.0,60.0,54.0
GUSTAV,22097961400,5.274500286112212,65.32557404018286,3.25,162.0,66.0,60.0,54.0
GUSTAV,22055000604,19.912701197971597,70.09912640706223,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055002103,9.380395482786229,69.18729241592699,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055980000,14.742478363489395,71.15777843533411,4.25,162.0,66.0,60.0,54.0
GUSTAV,22055000603,19.26306847843807,69.86798641150405,3.75,162.0,66.0,60.0,54.0
GUSTAV,22051027902,74.1965488712787,68.63679796517035,1.0,153.0,57.0,51.0,45.0
GUSTAV,22055002200,16.621046307584496,70.68527533058388,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055001904,22.60782866435303,69.99528153477362,3.75,162.0,66.0,60.0,54.0
GUSTAV,22055001905,28.57107404417465,70.09914371696149,3.5,162.0,66.0,60.0,54.0
GUSTAV,22055001407,20.432294636441117,70.92735424116917,3.75,162.0,66.0,60.0,54.0
GUSTAV,22055001500,18.05296080472585,70.72531954966341,4.0,162.0,66.0,60.0,54.0
GUSTAV,22055001700,21.95034898136152,70.5715494858127,4.0,162.0,66.0,60.0,54.0
HARVEY,48355990000,35.585797881641625,89.70372155602928,5.5,30.0,18.0,6.0,0.0
HARVEY,48469000201,9.379252173380308,35.0,5.75,78.0,66.0,54.0,48.0
HARVEY,48469000202,8.688301436853097,35.0,5.25,78.0,66.0,54.0,48.0
HARVEY,48469000301,12.538488970600328,35.0,6.5,78.0,66.0,54.0,48.0
HARVEY,48469000302,10.81992747411828,35.0,5.75,78.0,66.0,54.0,48.0
HARVEY,48469000400,8.940430347003547,35.0,6.0,78.0,66.0,54.0,48.0
HARVEY,48469000501,6.762752423343599,35.0,5.25,78.0,66.0,54.0,48.0
HARVEY,48469000601,8.50814089317594,35.0,5.75,78.0,66.0,54.0,48.0
HARVEY,48469000602,7.500521033274827,35.0,5.25,78.0,66.0,54.0,48.0
HARVEY,48469001501,2.755178724506641,35.0,4.75,72.0,60.0,48.0,42.0
HARVEY,48469001601,4.565647291195431,35.0,4.75,78.0,66.0,54.0,48.0
HARVEY,48469001604,5.227659576604263,35.0,4.5,78.0,66.0,54.0,48.0
